rede,tx_index,tx_hash,latency_ms,ledger_index,status,success,timestamp_iso
XRPL,21,243EF31F60B60A43A934BD66053BA82366FF5C0BF486324FBC31C5B88BE60EE5,5890,17419822,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,22,47C399071578B12A79650273B4C8ED140C84DC7E0F1490854F2F1A7644C5C83A,4764,17419824,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,23,80424E66CF2942B52E74E4CEE399CE52A794F2D7CB54CF3B300C56CD1B5A5F30,5878,17419826,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,24,0F473BD735C70FD585F2FA664E145152EC75F8F1409250703A1D5ED741BD8F7F,4459,17419828,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,25,68176A8E6EDA017DDAD8DBF62977A81EF992C50A7C82C4828276D9CC7B203EC5,7299,17419830,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,26,C7ED0FC50EAC0A3B383F9B8D248AC43C216BA4C5FEF35AF9E04A4DB11DE0FF7E,7477,17419832,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,27,13CA19DE8673F4C3C689F0F46595CD7B3C858AC5A530616569529F0DEF42C8A1,4760,17419834,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,28,81DB33833329473718888DD2B579A12F4DA7334FFF194D9BDC798A07D42F735D,5884,17419836,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,29,4E6470E5AA59CE6808098C38938BA555F010378B9E98055E30BEFEE366B47CDE,5979,17419838,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,30,FBBEF7EEF2875111371758E93B90E6C044800378BC07174B75C5577351682980,5872,17419840,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,31,81B0A91FD87CB0E6A527A32495B420858D7419CE4FC111344C8E9205BF2EBFE6,4461,17419842,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,32,B80D5844E8D0A390C439005F61C2E742DB5C8BA4CD7476227D72C5A7D080BC74,6422,17419844,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,33,DF48D6652D15760CA07E1B6E0245828CE1C1140B3564A0BD3B3E0A1DAB65A8BE,5883,17419846,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,34,D50732A17C4585B82168FA74B5B304E66403670635A1E79BDEDF16491A11E881,7291,17419848,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,35,32E4E01EB170EE5406A89B9C044D2A5B5B88F7231009C197CDBAFB5FEBA35147,4460,17419850,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,36,6841D2776D23CA3B17FA82085FABBDEF061898490EB9F72E434F24B13B30BD8C,4755,17419852,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,37,31E9107F1B0E0441E513191A966DFFBF40B034DFA9ACEF781F01FCB41019AB34,5897,17419854,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,38,D5DD8563210E611B4E8FF8A6228878E48CB0750B70FA5DE28DA59FF0236DB4EF,5887,17419856,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,39,FD816F2D8C8EFF3415A9AFB4B642AFF631B4998EBA6C28E677BD046934414744,5879,17419858,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,40,C3BE368E13AF1FEB16417C0104878A5A2B98D44040C35A82D32B447356971CB9,7292,17419860,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,41,255F9AC74EAA3DBADB3F4A4F1EBAC5C2F84BFCC5837F8B3C554C3E45C1F1214C,4939,17419862,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,42,F613A7E7D48BBB09216EA8107B22051347C6A9363AA1D1173939F45A40B1238F,7292,17419864,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,43,5F0D354FD0E52574F46375880F8E384B9BF77B8BF9CE08C88B123704C695EEA9,5878,17419866,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,44,1945CD70472F498DA4D3339C25D5FD6E6C4162F6A727A73D6CA2D55CC6EDEF6D,4470,17419868,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,45,3360CF6B8F0630C41B808A72CC8CF90D26205A75A29D90DFB310FC6A864C963C,7574,17419870,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,46,B1F1CD8D407E779F1606AD153401C039A35EC5B659C4D47F00FEB92A9292E907,5890,17419872,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,47,4CEF1053610B430A92F509D0A7876A2D41B4322FC2A9ADEFA38A7DD9262C071F,5906,17419874,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,48,726BE2C80699823D2D28426EF91B953BD05061A16CEE0A23B34BD5B8BD9F6E42,5877,17419876,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,49,B6242889A2A3C2D4EDEA2E8F241E7DFA6A3D0846D7D5998BAD1AF5AE8014F2A9,7291,17419878,tesSUCCESS,true,2026-05-16T11:05:40.045Z
XRPL,50,D7DF2C8FDA6C7C8BF0B3B99E004C434B0B561BB0FE71F693E6B317AA58C77903,4830,17419880,tesSUCCESS,true,2026-05-16T11:05:40.045Z
