rede,tx_index,tx_hash,latency_ms,ledger_index,status,success,timestamp_iso
XRPL,1,929FB5492BCB6F6C5CC5F04C5BBB92DD8A8C06CE6437EE6970B6696242428A03,5473,17481500,tesSUCCESS,true,2026-05-18T16:05:27.382Z
XRPL,2,81330C7F0B33ECBFE04306BA912134547CAEB9BA1EEF128F263B49267FC06F6A,5544,17481502,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,3,D772E4B3CC128E777AC3735DB20D7982F0E29C76BA9908B7137506344AFA9C30,5558,17481504,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,4,09252437D806A95CEC8248B6296456ADEEBB5D2AFD2153A21550DDBDB5E3296A,5566,17481506,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,5,2E3DDDBBAF9109C3DAB73ED2A12416C47B4C2A8134FB662DC5C50BEC5853B98A,6945,17481508,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,6,65997A01BA2478E340A0E7653C1C36BF340D69A3129D3980611C5BFF6F8FA236,5559,17481510,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,7,A92D53E4A42EC412B540C5BC652B38DC23752E52938CBBC90B845506E067B79F,5549,17481512,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,8,3522B63178DF836B69F84FEBEC33FB8520E6C8F26FC2815DCF7B5A957376B161,6931,17481514,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,9,60CD8FC8F6AAB1055675BE1C180B49AEA26A7CAE4A8DE42D4B6035F0B97BF63C,5586,17481516,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,10,C9119B8EAE9492D4F104176D5E4EEEE30FF18AEC792B3A1E193B412C04277E83,5479,17481518,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,11,B7DDB01666B7C51AB51F2D0C513F2E6C24A08120B47A781DBB479B395D780950,5710,17481520,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,12,E3A2AE6EE022A2E4332C0A4366C5EFD0E1FF1752B6E45AC066859C213FC146D0,5553,17481522,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,13,B1BD801E45D8B494CA5EC91D7901762931A20E15506F4E69572F0E80738711BD,6904,17481524,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,14,12CF7FD257407C6F3BB660855D074C38DE738DBE6AD9A8F8E6772B9DE9D9A5F4,5559,17481526,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,15,F3FE994E086E3048467CA7F1D3667521E7D4C0B6514EBEC17C76D988052076C0,5689,17481528,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,16,A05F9BC0744730C7139B930EB571241CF52FC5792F8F9F5503C3CDCFB7BA2148,5541,17481530,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,17,AD6A025D5B9B802B7D58FB137D67FBE19C8AE6AA44EA6AC5447821E402D41E50,5554,17481532,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,18,70163029AD29A4C7868E7C6D0FAC3270C61E3EA1EBF7E40349A80E5354AFBA44,5569,17481534,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,19,7D8E638C17040758823A49A94915321DAAE2FC8970FE20C02481C33942C12FF4,5576,17481536,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,20,EAE8CC6FEFECFD19804F03B9AD3989DADE888A7B0EF17D713C39407D15AAD34A,5485,17481538,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,21,BFD962B0BB7B1AFAC3FC3E0F1787388F1AFDFBEFF9741524A3B9B688A1E0ABF6,5735,17481540,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,22,865F361A2DDE9194E8F7A0A658A25B22A85E09826841FD08855DD93CEBC60EDE,5570,17481542,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,23,40B5D5160B37AFF23D4A289CFA28D3901D464A6E8789DB7414A4FA03486B405C,6908,17481544,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,24,F37DBAD290B7BA8FDF4364582927B440E032D71DBB27BFE013EB1B35BAC1FA62,5557,17481546,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,25,80A39A1EECBF61F9D88C177DC1317432E3C5D21961C73A4F0A637C0B61ED6E77,5460,17481548,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,26,DC9D5C7DCA9DB9F4D7C2B5047AD58D319120EED87674BD7B06CDC1A081A37738,2863,17481549,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,27,A190FB22A2447CD293D50F1DB1F3E0E68C2B0D284BD4E32D40E049AD3A1A876A,5552,17481551,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,28,36368256FD1D654DF77D90A91D2F1D4FC9DE34C1F2F74DDD5D4D2DFDC39E5F4D,8294,17481553,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,29,53C084F8E64FC756E1E1072F6DED36C5AC17B09FC624F50F4880F1BC7BE4BEEB,5558,17481555,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,30,9FE011E458D23EAB34FF114E3A0F2354E13594175B08B7DBDF06CE330DBAC7FB,5460,17481557,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,31,656E52BF9ED72C23C915EAB601BA2D95EC8866CCEA594C4ABF11C89BFBD82CEA,5546,17481559,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,32,0C3AAD0FE509A3F7288FE5DD0FAA3E8C1F7C4BA787D4839F0C965F7C2B380246,5556,17481561,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,33,DD16C6A999F4CAD8B4C8DD47E71F827480B60C485B4558CB5D99051865991EA9,5559,17481563,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,34,0947A0825F6EFFB4F437C808A8652C075818D64C60FFD78B1A1E8F1438E55046,5560,17481565,tesSUCCESS,true,2026-05-18T16:05:27.383Z
XRPL,35,FAA18E3BB9AF9C2EC4BE6FD9DF4D978A15FF781045DA4A5FEBA40FD8F37C19ED,5449,17481567,tesSUCCESS,true,2026-05-18T16:05:27.383Z
