rede,tx_index,tx_hash,latency_ms,ledger_index,status,success,timestamp_iso
XRPL,1,2C0702271D979FDC4C242D5FABA98E3559231116AE8C4A50A919B8EF407C2BAA,7078,17475757,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,2,C206A6608FEBF8CF5BA2AB5CECF31C92EC37FDA9ADFBB5BC871EE2FB803DBEE9,4407,17475759,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,3,246EBC699FAF0C0BA67DC957C7C15D95AC2F084B2B47C68DA6E776246B897E13,5818,17475761,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,4,13F6E94FCD5BFA35E12257C88085BE983A1B63CA0AFEB14DFC0CB556538FC12F,5828,17475763,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,5,FBFD9220543C5C8B8612056E6C942FD21D27630CE0C44443CD5D3780E9B16670,5830,17475765,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,6,E8394B96C37BD34CBD6F859F24FD1650461C4768BB96F9D9AE2BC9243121FD10,5667,17475767,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,7,F97F19DAC0ADB0C4D8D78B8283BDE811E1EF7A8A73CE44154242F5887ECC5EA5,5805,17475769,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,8,E52B6F5EFE6D7C4AE163E232961394A7C7FF6A1E25DFFC6225C56572FC964E43,4434,17475771,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,9,919EF4ADDC1438C345338514CD01AD35732DA0669A3C47E653BDB0005EB639D4,5824,17475773,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,10,04907510626E47BF33842054939A542809025BAD0AE0AE69EE5EC84E7D14ACE4,7133,17475775,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,11,A8FB674938640DF7F0E89294A47F4B678EC0936CF70C94778246EC2918537B09,4411,17475777,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,12,CDEDB0B171CBD0E341F80734458F7D2CB2EAC9AB83C6984310D76748DD6CE1EC,7264,17475779,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,13,78DED8D12178EC2F4CC796E793396B600BD54119781485C7003237948F8B22EA,5820,17475781,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,14,E13BB0A22CE549A6185BABE61519BB526C5BF555E1CF6783AC350BD64A5C8A7C,5841,17475783,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,15,956C8CCA144A23C06C369B69F449CDE3933B1D5F536AE68615AE0754CD3E301E,7090,17475785,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,16,0E6AD2E3A258C140C67AE13608E2CA365E3AA6D679FC28B1B81F8E566B93B571,5805,17475787,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,17,597EC08D441BCB9D4128A56D3DD8B9332CD8AD85C86F2A05012CFCB32776A57B,7492,17475789,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,18,2B274921F491A5E75C5CCD419F39D956326F762C2624157CB776CE699FFB1886,5910,17475791,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,19,2B280798BEB6B38301116AA1AE89D988A10D1B89A902602FFABCA9C90AB029E8,7314,17475793,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,20,1FC81551D0D3BD1B85C0461E2D85D4E7E1ADB89BB72D673A9B696D4117ADCA22,5795,17475795,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,21,1EBBDCD3A829C17F878DC0984A278CE53D58B250884FA2B2330390900A0077BD,5810,17475797,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,22,B56B25545A5CB048297BD3CE1B0179861B151749445326F1E45AF7825CADEC4D,5822,17475799,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,23,558E7AD0113EBA415D004002B0A43C025246C6626BDB1B3F96F1EC23176C4B99,5829,17475801,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,24,82EA43AC94ED74FE3416A2EC36B7B0C912B2ACC7CD6DD96DDD6DAD482A35CF55,7084,17475803,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,25,BBBD872FB7DA3C506045B4CDDF930C7E2FEEDA0430E4F307A9B39287B3BEE326,7206,17475805,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,26,A5A0049D2843C549054B4545B16C7C35E14A10A07394D5C0F312B37C31F43A7F,5811,17475807,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,27,3E374271C12B5D66A1FEC3F3ACD929F1CB7AFB6ECC4948AFEDD1BA1F10DFFE73,5820,17475809,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,28,E33F6CC726D097C26D7A444D0892FCF1BB818CDCC7939BC09EC6E91D762A1832,5737,17475811,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,29,F78A949968E9E1F406F4A790CA33963B5FA76DB996B0F0DC22042266111ECC55,6048,17475813,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,30,03BE348D703663A4FCC3B9EDBEC0E27109AB7C0F12965C492321981913ED6E36,4409,17475815,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,31,52B5533ACFE662DC6BBA6D35260FE16792EAB8A6699465C99B1AAD8E7D6DD09A,5817,17475817,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,32,EAE131BF002BCC4409D44F8DF83B97C31562873EFC598048E5398DFCDD257651,7220,17475819,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,33,D1CDF792B9A94256003C1BF5BF2D6A120311B0649B0BCFF1FB408F1D716DCF64,5697,17475821,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,34,DBD3E51FC96CA1F3A5920D5D783AACACF643F05DAAFD6CCFE6B1C71CC45A4720,5789,17475823,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,35,2974355115B34E4FCF93ADF24B4DCF933F678E49E95344B9271F8BB48391F19C,5809,17475825,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,36,BA0BDFD782BFDBA633BEF5EE2B57D00D7CEF6D48FFBDF025AC01600DFDF938D9,7222,17475827,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,37,A9332BE502DC04C5CC7122580EB55013710EC168DAE7CB4EAEDF58E47D4EACB8,7104,17475829,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,38,615F68623C77248F129B1D6EAC52A65448E7FBCA40C5B5C2A426A851F45E26F1,7331,17475831,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,39,0D3D578DB8BAF40FAC5DA26E0DFB36496E1C58B405CBA18586F4E2A85D637BB7,5809,17475833,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,40,B15BA27118860E819486170F16393B44161AAEE292476C4A19EF8E45BDB597A3,7218,17475835,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,41,149B613E030C3CD10FEBCD798AF7805B1EF3966A3EA0DDC229BB5945E2ACAE7B,5820,17475837,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,42,83E29426F8221F59B9D9A3747535EAEAB42D71DD3ECAB63B3E2F7E53A6B859ED,5679,17475839,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,43,98335C6AEE3666627ABAD63BC392D523CE561E635FAB9330FC3B7E2BFFA68D99,7209,17475841,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,44,347FACFC9238DAC9C45C8D7AF7A337E8A0C7CDFC37EAEC88A715AA89EE548EC9,6072,17475843,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,45,6F9B4B8932949A37D1494ED8A1898E739339F2DCF7DB9550F525026E712A0FA0,5825,17475845,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,46,F541969F81743AF047DC6A04F749CE2371872DDFF64792188FAC9DEC92C83DD4,7091,17475847,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,47,56682A2827368ACA46D81D18760D90A454A72DE3D3EE558BA7FB70A0EC1C2882,5794,17475849,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,48,75B573C280549851D9DAE64E9938DBBA023F07DE9F31B901A819C66D8B36B1CC,5810,17475851,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,49,EC5FBBAE66C6BCB3BAA306C81815FD296B0440EDD94EF322C0F203C027A3F097,7217,17475853,tesSUCCESS,true,2026-05-18T11:05:53.090Z
XRPL,50,4EB60638BAF8CBE468B4B965F7A23879BDE4AA1AF2F5EEA896DD2AE88728909F,5825,17475855,tesSUCCESS,true,2026-05-18T11:05:53.090Z
