rede,tx_index,tx_hash,latency_ms,ledger_index,status,success,timestamp_iso
XRPL,1,4D121A6D9DB21FD96CA9EA2E2379DE07707E6E5BC483BE14BA4F398CC0DDA382,3086,17425614,tesSUCCESS,true,2026-05-16T16:05:36.448Z
XRPL,2,1DB302C39672ECAD224184CE53D383E50CEEBF597AEE6AE168C26DEF1FB09715,5956,17425616,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,3,6C8E7D3569B07B90EBF0DA07C3C5181A303112386AA48FC13AA512136EC7279E,7388,17425618,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,4,A5236766331A7C106D797BE132DA99E7BF2DEBF4F090CF9374EF2A81D73BD374,5958,17425620,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,5,86AED07843BF49B27007B9804A3385CF3086701D6A6DC366749CC1834710249A,6196,17425622,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,6,9990D7EA0C15F814FE67BE7A4A5A382B7DDD84AB904C388B149369B6A17B1D75,5952,17425624,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,7,2E7008474F7F9D81A87F0CA998E7EEA3552D489695EB5C641BC8282CC3DCC6C2,4891,17425626,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,8,6024A17C99CD88BA4C94191FAE92018CEA4B4598FE2ACC70718B16086FE47854,4528,17425628,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,9,F26144BDBD3A97534688C094215EF010E0ED42D69DB5478001419A6F2DDCFAC6,7382,17425630,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,10,7D691C15144E473B0A594AC3B0ED1DCB80596E9A580E5821DD7DFC6F2F818E52,5951,17425632,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,11,3B6885B0D884AF6660F4248C4BDC23B716985E1177CED94D935775F65E2DB5B5,5958,17425634,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,12,B34CA8062E1467DD8C8B75146B8C3FAB5EC9564E7A447B84C0BD3579422094C9,4904,17425636,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,13,089F310144E5F607022AFBE366EC8A5EBC58B5AE8D97A8D163AAD829CDBD3CB3,5961,17425638,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,14,65D041F1C2629739041BA653269847159BAFDFE37A163C8F05EDF7B8F970A05C,4532,17425640,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,15,217AD8FAEE85F0CDA28C7B6AAF4924B1A90A6CAA689909008037AC4883206413,7390,17425642,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,16,719A0F54BEEC057BC239AE32A43E325741A17925C41AAE3141D564257B2C6115,6335,17425644,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,17,ED2B85C5093A920108A6A7D4C7CA9692F6D436598E95BD46234F09CB1CCD0AC9,4524,17425646,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,18,A7DD2A56BB3681B1D535EBB380F990EEAD2C7043701A9D600A172FEF7ACBAC48,7391,17425648,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,19,B07D14C38C6809D8D83FECE966751E75508EFEF8BAD5B79923146CD069AEBF71,5975,17425650,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,20,EABBC4FA697F43C158A19092A7F7D8BF1500B6C55039A3DA939878B1855A2312,5952,17425652,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,21,81102AE460336272B2E9D660E3009931995A214C5936CBF176652DE4D0CEC09B,6323,17425654,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,22,41B9BC69D600CF0D7EDF93BBEB9E0B034FA5EA2C6CC9A3928C28B49FBF421EFF,5953,17425656,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,23,21BD119497DDE8445F8A02FB95039EFA05255AA98C3316BD61A786CB8F9A6050,4524,17425658,tesSUCCESS,true,2026-05-16T16:05:36.449Z
XRPL,24,7D224770E8625ACA4CAA14BC1AABD4CD6BED793408BEA8FD459E7AFF0B29030D,3085,17425659,tesSUCCESS,true,2026-05-16T16:05:36.449Z
